0.0121631603  0.99981835 0.99998503
0.0124441303  1.00019086 0.99998503
0.0126989625  0.99978538 0.99998503
0.0129862683  1.00017224 0.99998503
0.0141490828  0.99981372 0.99998503
0.0144808567  1.00004514 0.99998503
0.0147463778  1.00025899 0.99998503
0.0150058040  1.00015183 0.99998503
0.0164881017  0.99998447 0.99998503
0.0167911462  1.00042587 0.99998503
0.0170479905  0.99986052 0.99998503
0.0173183042  0.99999440 0.99998503
0.0188153605  0.99999786 0.99998503
0.0190962979  0.99965459 0.99998503
0.0193511367  1.00017977 0.99998503
0.0196384751  1.00005579 0.99998503
0.0208014263  0.99988403 0.99998503
0.0211330928  1.00043221 0.99998503
0.0213985097  0.99993659 0.99998503
0.0216579587  0.99999324 0.99998503
0.0231403670  1.00012479 0.99998503
0.0234433594  1.00014863 0.99998503
0.0237001224  1.00047849 0.99998503
0.0239704816  1.00029440 0.99998503
0.0251011318  0.99974713 0.99998503
0.0254676226  1.00004095 0.99998503
0.0257484689  0.99998396 0.99998503
0.0260033402  1.00003437 0.99998503
0.0262907144  1.00011457 0.99998503
0.0274537340  0.99996112 0.99998503
0.0277852637  1.00028457 0.99998503
0.0280507067  1.00009062 0.99998503
0.0283101491  1.00034027 0.99998503
0.0297926356  0.99986966 0.99998503
0.0300955434  0.99996426 0.99998503
0.0303523193  1.00002637 0.99998503
0.0306227242  1.00007696 0.99998503
0.0317535241  1.00003960 0.99998503
0.0321198554  0.99989944 0.99998503
0.0324006365  1.00002746 0.99998503
0.0326554818  1.00014160 0.99998503
0.0329429895  0.99974635 0.99998503
0.0341060449  1.00000348 0.99998503
0.0344374672  1.00013672 0.99998503
0.0347028678  1.00004644 0.99998503
0.0349623689  1.00007682 0.99998503
0.0364449042  0.99988704 0.99998503
0.0367476948  1.00002009 0.99998503
0.0370044838  1.00002538 0.99998503
0.0372749374  1.00010992 0.99998503
0.0384058481  1.00001716 0.99998503
0.0387720556  1.00004768 0.99998503
0.0390528075  1.00005792 0.99998503
0.0393076560  1.00028908 0.99998503
0.0395951962  0.99999129 0.99998503
0.0407583558  1.00020831 0.99998503
0.0410897032  0.99988963 0.99998503
0.0413550648  1.00059052 0.99998503
0.0416145268  0.99989606 0.99998503
0.0430971696  0.99998579 0.99998503
0.0433999080  1.00002735 0.99998503
0.0436566156  1.00023657 0.99998503
0.0439271800  1.00038412 0.99998503
0.0450582078  1.00000492 0.99998503
0.0454243210  1.00000801 0.99998503
0.0457049751  0.99979835 0.99998503
0.0459598627  1.00037433 0.99998503
0.0474106635  0.99994872 0.99998503
0.0477418742  0.99961182 0.99998503
0.0480071967  0.99990933 0.99998503
0.0482667140  0.99996836 0.99998503
0.0497494382  0.99983867 0.99998503
0.0500520920  0.99999816 0.99998503
0.0503088126  1.00013694 0.99998503
0.0517105644  0.99989579 0.99998503
0.0520765505  1.00034796 0.99998503
0.0523571461  0.99994704 0.99998503
0.0526120011  1.00022552 0.99998503
0.0528997074  0.99997688 0.99998503
0.0540629744  1.00005511 0.99998503
0.0543940776  0.99996227 0.99998503
0.0564017035  1.00053059 0.99998503
0.0567042434  1.00010689 0.99998503
0.0569609770  1.00002468 0.99998503
0.0572315707  1.00006506 0.99998503
0.0583629209  0.99986555 0.99998503
0.0587287507  1.00002699 0.99998503
0.0590093137  0.99956226 0.99998503
0.0595519467  1.00024333 0.99998503
0.0607152821  1.00016836 0.99998503
0.0610463137  1.00028681 0.99998503
0.0615710917  1.00002093 0.99998503
0.0630539721  1.00004778 0.99998503
0.0633564566  0.99988393 0.99998503
0.0638838132  0.99992610 0.99998503
0.0650152806  0.99998885 0.99998503
0.0653810161  1.00022014 0.99998503
0.0656615172  0.99970774 0.99998503
0.0659163820  0.99991488 0.99998503
0.0662041567  0.99999046 0.99998503
0.0673675898  1.00002845 0.99998503
0.0676984846  1.00012738 0.99998503
0.0682233147  0.99980171 0.99998503
0.0697062049  1.00004976 0.99998503
0.0700086406  0.99968848 0.99998503
0.0702653058  0.99990272 0.99998503
0.0705359939  1.00014106 0.99998503
0.0716676371  0.99997301 0.99998503
0.0720332456  1.00023648 0.99998503
0.0725685236  1.00017930 0.99998503
0.0728564285  1.00001632 0.99998503
0.0740199007  0.99979152 0.99998503
0.0748755052  1.00049179 0.99998503
0.0763585061  0.99993155 0.99998503
0.0769174735  1.00015924 0.99998503
0.0771882039  1.00039326 0.99998503
0.0783199936  1.00007277 0.99998503
0.0786854458  1.00000794 0.99998503
0.0789658233  0.99994899 0.99998503
0.0792207304  0.99987870 0.99998503
0.0795086678  1.00002686 0.99998503
0.0806722084  0.99975721 0.99998503
0.0812680448  1.00042034 0.99998503
0.0815276598  0.99994167 0.99998503
0.0830107714  1.00031579 0.99998503
0.0833130052  0.99994813 0.99998503
0.0835696705  1.00000290 0.99998503
0.0838404497  1.00001041 0.99998503
0.0849723176  1.00000908 0.99998503
0.0853377079  0.99974288 0.99998503
0.0856180235  1.00001994 0.99998503
0.0858729013  0.99997403 0.99998503
0.0861609104  0.99990334 0.99998503
0.0873244835  0.99995403 0.99998503
0.0876550951  0.99978611 0.99998503
0.0879202059  1.00017255 0.99998503
0.0881798828  0.99996469 0.99998503
0.0899651859  0.99997069 0.99998503
0.0902218023  1.00021044 0.99998503
0.0904926630  0.99993851 0.99998503
0.0916247067  0.99964254 0.99998503
0.0919899407  0.99971572 0.99998503
0.0922701586  1.00021540 0.99998503
0.0925250755  0.99989650 0.99998503
0.0928131497  1.00014376 0.99998503
0.0939768237  1.00003164 0.99998503
0.0943072986  1.00019322 0.99998503
0.0945723378  1.00004946 0.99998503
0.0948320733  0.99999680 0.99998503
0.0963153054  1.00011359 0.99998503
0.0966173699  1.00018034 0.99998503
0.0968739668  1.00006456 0.99998503
0.0971448404  0.99991226 0.99998503
0.0982770632  0.99987175 0.99998503
0.0986421377  1.00002181 0.99998503
0.0989223295  1.00002984 0.99998503
0.0991772497  0.99981105 0.99998503
0.0994653890  1.00006660 0.99998503
0.1006291346  0.99987522 0.99998503
0.1009595346  0.99990599 0.99998503
0.1012245022  0.99985022 0.99998503
0.1014842312  1.00001913 0.99998503
0.1029675707  1.00009870 0.99998503
0.1032695506  1.00020667 0.99998503
0.1035261637  1.00010146 0.99998503
0.1049294197  1.00011363 0.99998503
0.1052944030  0.99986788 0.99998503
0.1055745298  1.00001309 0.99998503
0.1058294239  0.99994950 0.99998503
0.1061176316  0.99992658 0.99998503
0.1072814423  1.00014824 0.99998503
0.1076117348  0.99990797 0.99998503
0.1078766634  0.99965356 0.99998503
0.1081364510  0.99998052 0.99998503
0.1096198361  0.99996148 0.99998503
0.1099217345  1.00024714 0.99998503
0.1101782956  0.99986792 0.99998503
0.1115817762  1.00005363 0.99998503
0.1119466326  1.00015078 0.99998503
0.1122266681  1.00007120 0.99998503
0.1124815980  0.99963475 0.99998503
0.1127698709  0.99990869 0.99998503
0.1139337500  1.00010857 0.99998503
0.1142639058  0.99987316 0.99998503
0.1145288278  0.99968525 0.99998503
0.1147886414  1.00014054 0.99998503
0.1162721014  1.00018628 0.99998503
0.1165738827  0.99985021 0.99998503
0.1168304600  0.99988363 0.99998503
0.1182341327  1.00016965 0.99998503
0.1185988621  0.99985139 0.99998503
0.1188788358  1.00046051 0.99998503
0.1191337722  0.99992704 0.99998503
0.1194220808  1.00006855 0.99998503
0.1205860577  1.00014194 0.99998503
0.1209161418  1.00001103 0.99998503
0.1211810248  0.99970588 0.99998503
0.1214408319  1.00033328 0.99998503
0.1229243668  0.99988352 0.99998503
0.1232260959  0.99977393 0.99998503
0.1234826602  0.99978755 0.99998503
0.1248864892  1.00011757 0.99998503
0.1252510949  1.00001731 0.99998503
0.1255310360  0.99997343 0.99998503
0.1257859464  1.00010253 0.99998503
0.1272383653  0.99996473 0.99998503
0.1275683453  0.99968713 0.99998503
0.1278331534  0.99974375 0.99998503
0.1280930224  0.99975549 0.99998503
0.1295766321  1.00002724 0.99998503
0.1298782799  0.99996786 0.99998503
0.1301348246  1.00003013 0.99998503
0.1321831744  1.00003351 0.99998503
0.1324381206  0.99992327 0.99998503
0.1327265953  0.99991332 0.99998503
0.1338907056  1.00017555 0.99998503
0.1342205130  0.99999382 0.99998503
0.1344853178  1.00005246 0.99998503
0.1362289300  0.99999466 0.99998503
0.1365304280  1.00006835 0.99998503
0.1367869891  1.00030849 0.99998503
0.1370581460  1.00008666 0.99998503
0.1381912022  1.00000530 0.99998503
0.1388353421  1.00006951 0.99998503
0.1393788704  1.00003654 0.99998503
0.1405429807  1.00011130 0.99998503
0.1408727490  1.00001994 0.99998503
0.1411375148  1.00003231 0.99998503
0.1413974326  1.00002616 0.99998503
0.1428811660  0.99991360 0.99998503
0.1431826412  1.00002770 0.99998503
0.1437103593  1.00026149 0.99998503
0.1448435555  1.00020871 0.99998503
0.1454875423  1.00009518 0.99998503
0.1457424689  1.00003308 0.99998503
0.1460310771  0.99996902 0.99998503
0.1471952851  0.99995323 0.99998503
0.1475249525  1.00003996 0.99998503
0.1477896434  1.00024257 0.99998503
0.1480495905  0.99991528 0.99998503
0.1495334281  1.00028754 0.99998503
0.1498348252  0.99994411 0.99998503
0.1500913179  1.00013649 0.99998503
0.1503625399  0.99994890 0.99998503
0.1514959445  0.99992319 0.99998503
0.1518600130  1.00003224 0.99998503
0.1523946431  1.00012726 0.99998503
0.1526833197  1.00011351 0.99998503
0.1538476253  0.99997289 0.99998503
0.1541771202  0.99987785 0.99998503
0.1544418403  1.00002970 0.99998503
0.1547017809  1.00010316 0.99998503
0.1564869733  0.99979244 0.99998503
0.1567434856  0.99989156 0.99998503
0.1570147858  1.00009266 0.99998503
0.1581482652  1.00002432 0.99998503
0.1585122458  0.99980348 0.99998503
0.1593355948  1.00003632 0.99998503
0.1604999004  1.00002434 0.99998503
0.1608293562  1.00009717 0.99998503
0.1610940015  1.00047510 0.99998503
0.1613539714  1.00017461 0.99998503
0.1631391866  0.99987694 0.99998503
0.1633956500  0.99992988 0.99998503
